benchmark,error_model,detection_outcome,relative_sum
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,33.70471827009126
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.756600105898112e+68
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.471671425307598
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.0
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,9.000519088858056e+77
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.4141986446138832e+125
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.0
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.8380775630614217e+208
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,20.93023187090037
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.656627351647334e+21
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,86.54183766482858
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.39901859284444813
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,259.337742488765
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.7119409544512343
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,6.389303056193119e+94
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,9.676300912030795e+30
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,26.180850594687588
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.1230181054649419e+191
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.5294484022619117
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.04418114369915405
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.345933673144217e+50
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.543398412634573e+115
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,6.979988428751529
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,14.257830663137991
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.77409049675103e+50
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,7.422251638070145e+233
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.06407904838809e+189
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.3266591369077975e+273
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.050026578200003224
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,181.59597805811447
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.903618715031112e+23
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.05443519381815765
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,33.8474210521458
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,189.22378790328918
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,5.373732886467326e+141
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.8790669850465644e+208
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.5717123742273325e+247
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,5.253140425007972e+32
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.14316009543935
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.03225056239914459
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,6.020581266354128e+40
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,153.6721215873293
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.96040488253034e+251
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.722059719133356e+201
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,434.14194797129005
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.730027242561457e+260
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.5047615142919291
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.757777070109884e+44
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.017244273448954073
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.22804313770765e+31
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.508246377031479e+248
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,130.4976418105129
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,40.09663327302612
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.38421142435613764
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.052082012820144e+159
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,112.26266972878743
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.4609071365290937
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.5530913829887667e+254
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,2.971559108576936e+31
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,9.370137207111867
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8.33848054078344
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.1685007386069282
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,7.891249191562676e+164
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3482696.8661899343
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.32534721896785e+105
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,94.19509557693668
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.4383058678412284
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1724.0695687902366
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,7.033227382202661e+73
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,2.530582914267961e+63
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.5858943063234243
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,143.1116889906674
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.1387838831559642
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,9.18917799943311e+42
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.0
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.6042264406223836
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,30.284089182039143
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.5142109043647162
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,17.160001152904258
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,99.25395683317248
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.349534002660445e+294
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,139.54916351236275
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.965053715598822e+166
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,63.42577588873357
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,5.273384560808508e+251
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.915982915725537e+175
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.0310704137551841e+250
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.5387376263372482e+289
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,7.32037174680703
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.0124506184602255e+64
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,463.4974841406886
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.8366476027323715e+274
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,22.49088975890283
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,2.6816984245363266e+64
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.7563808572934417e+75
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.0661458970730411e+296
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.1188449389864357
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,153.95470768747074
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.8088994336785429
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,3.1163329314353465e+209
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.0517216027843391e+148
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.2589864850780037e+30
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,7.691664832147142e+109
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.15984873592574317
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.4316810896047545e+20
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,7.763723750660072e+56
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,32.549369735433565
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,355.81845821078184
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.7060893384384745e+264
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,218.35073238269626
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,2.6635713348257775e+165
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.6041932003066348
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,9.73171493419786
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,16.02517950559612
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,438.7988663345741
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,11.88501427428653
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,42.36340686260913
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,6.325884510360444e+292
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,2.9267859884982026
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,8049611.53048618
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,0.010865318345884665
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.6090605097616953e+20
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.6087352947384586e+163
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,5.381363666270229
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.7633395212736095e+278
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,68.5801700382593
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.550936722411894
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,9.718215620276112
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,4.789171779309028e+255
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,1.4931386561013794e+105
fastWalshTransform,RANDOM_VALUE,TRUE_POSITIVE,10.184842590962937
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.377854330803401e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1666690663835197e-10
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1192119896308306e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.00015399538694338405
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3890789397619228e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.443293921268076e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.1050621762673813e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1130426726846387e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3854402111102004e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.147680173538504e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.543827449796865e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.800466216816402e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.27302914594285e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.247040717002106e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.950727375772288e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.49852623232416e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.15799492842406e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.2240662650728774e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.152005243009738e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.594836815421167e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4575351390266889e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0124445343494557e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0794434907479554e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.989459938739786e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2226661660896804e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.594036382536528e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.254341684552855e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8260993095431386e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.9257502637557446e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.2454625160413e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2588204688634976e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1264884894224279e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.747572523999821e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.2448701231247974e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1593172534473126e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.3197465866314815e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.492516472864308e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.356740355264237e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.701520971486018e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.408651943979322e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.593802663763966e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.910351603133356e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.553370165829904e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.4650763259813644e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8621560478049302e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.6458672164906284e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0402967375311434e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.9187173631317624e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.641239367222162e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.167566821003163e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.7617860296192942e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.21700958577442e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.317503363131086e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.8614512721181203e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0857102439310042e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.115306633886932e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.6885434484545954e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.760357528281304e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.9861052911760444e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.2590678860900937e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.808739057062584e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.2175021628111362e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2182695446005807e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2579594477202251e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4648683892892754e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.3313402749414177e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8985760985579248e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2404180690372964e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.75383846909849e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1674625252043882e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.840903516522557e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.883144676861903e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.642275722252733e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.969784137669022e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4810716052915394e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.720794624801242e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.521007504490246e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.182352492636653e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.158927932793269e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4202252976991403e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.012223021541359e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.555503971299557e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.3900565640272475e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.618014654825028e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.5463962235173765e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8577825212640064e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.850909403522394e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4040844047435991e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.1832915737293214e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.7100289580018746e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.31252398025839e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.8469981472323264e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.046930459576046e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4733487985196803e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0276925441310423e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.4886845750193835e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8420586722633914e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4668690235808413e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.856440193381275e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.578376566755082e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.6100037498634198e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.932569122097831e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.361747887764004e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.2257758260010334e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.503948617453402e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.525290830947881e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.00011421086676000058
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.85091473149069e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.0001388520436312879
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.225299350871012e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0567408599393424e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0422138635733941e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.448637461328957e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.9950291295867117e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.197479327758494e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.545563093063862e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.2052158064056466e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.763299555841314e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.9080281443706324e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.8187507688782742e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.46805663615269e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.817544977444359e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.469538809976803e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.631151853817244e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4622527284680054e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.214905508396875e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.0662464406129292e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.115773712953797e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.097159532785332e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.7847701849760253e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.841629838101767e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.262836914126211e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.071866027799409e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,6.672881314007117e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3271431731354255e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4365363177448742e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1549242416374348e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1393180131546997e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.795093505624794e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.202092593416864e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.6154194965322114e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.897454657593059e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.4068802620135234e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3389006274788782e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1021969970048673e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.508052159178042e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.3438925672293323e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.984157211511246e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.5646268836100322e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4734360391788213e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.412368077108765e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.7110004264807586e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.229891945068843e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.095074930380974e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.1852002809176199e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.349868821395544e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.149543523876645e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.998193701366559e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.584605027366462e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.2316673065070347e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.079888669912156e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,4.67318635877234e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.2590080328278572e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.5913357945283057e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.5303673540634217e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,5.112702039511419e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,7.952531266841589e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.0645646926785726e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.560173653833106e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.194950661399858e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.028921419399253e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.1255865924340047e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.3727700779740953e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.16885209791684e-09
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,0.00022651630686321142
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.905340413805746e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.6357510735097733e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4666271832663998e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.2613757257872176e-06
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.43732102990679e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0484808974475792e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.1329987976215218e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.7684868943000925e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.562048511152048e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,8.680408036809696e-08
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,2.652555254334388e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,3.0580353191367315e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,9.88834379822556e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0854426174877752e-05
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.4667969439052794e-07
fastWalshTransform,RANDOM_VALUE,FALSE_NEGATIVE,1.0759357695899752e-06
